SEASON,GAME_DATE,GAME_ID,AWAY_TEAM_ABBR,AWAY_TEAM_NAME,HOME_TEAM_ABBR,HOME_TEAM_NAME
2024-25,2025-04-26,0042400103,CLE,Cleveland Cavaliers,MIA,Miami Heat
2024-25,2025-04-26,0042400144,OKC,Oklahoma City Thunder,MEM,Memphis Grizzlies
2024-25,2025-04-26,0042400153,HOU,Houston Rockets,GSW,Golden State Warriors
2024-25,2025-04-26,0042400174,DEN,Denver Nuggets,LAC,LA Clippers
2024-25,2025-04-27,0042400114,BOS,Boston Celtics,ORL,Orlando Magic
2024-25,2025-04-27,0042400124,NYK,New York Knicks,DET,Detroit Pistons
2024-25,2025-04-27,0042400134,IND,Indiana Pacers,MIL,Milwaukee Bucks
2024-25,2025-04-27,0042400164,LAL,Los Angeles Lakers,MIN,Minnesota Timberwolves
2024-25,2025-04-28,0042400104,CLE,Cleveland Cavaliers,MIA,Miami Heat
2024-25,2025-04-28,0042400154,HOU,Houston Rockets,GSW,Golden State Warriors
2024-25,2025-04-29,0042400115,ORL,Orlando Magic,BOS,Boston Celtics
2024-25,2025-04-29,0042400125,DET,Detroit Pistons,NYK,New York Knicks
2024-25,2025-04-29,0042400135,MIL,Milwaukee Bucks,IND,Indiana Pacers
2024-25,2025-04-29,0042400175,LAC,LA Clippers,DEN,Denver Nuggets
2024-25,2025-04-30,0042400155,GSW,Golden State Warriors,HOU,Houston Rockets
2024-25,2025-04-30,0042400165,MIN,Minnesota Timberwolves,LAL,Los Angeles Lakers
2024-25,2025-05-01,0042400126,NYK,New York Knicks,DET,Detroit Pistons
2024-25,2025-05-01,0042400176,DEN,Denver Nuggets,LAC,LA Clippers
2024-25,2025-05-02,0042400156,HOU,Houston Rockets,GSW,Golden State Warriors
2024-25,2025-05-03,0042400177,LAC,LA Clippers,DEN,Denver Nuggets
2024-25,2025-05-04,0042400157,GSW,Golden State Warriors,HOU,Houston Rockets
2024-25,2025-05-04,0042400201,IND,Indiana Pacers,CLE,Cleveland Cavaliers
2024-25,2025-05-05,0042400211,NYK,New York Knicks,BOS,Boston Celtics
2024-25,2025-05-05,0042400221,DEN,Denver Nuggets,OKC,Oklahoma City Thunder
2024-25,2025-05-06,0042400202,IND,Indiana Pacers,CLE,Cleveland Cavaliers
2024-25,2025-05-06,0042400231,GSW,Golden State Warriors,MIN,Minnesota Timberwolves
2024-25,2025-05-07,0042400212,NYK,New York Knicks,BOS,Boston Celtics
2024-25,2025-05-07,0042400222,DEN,Denver Nuggets,OKC,Oklahoma City Thunder
2024-25,2025-05-08,0042400232,GSW,Golden State Warriors,MIN,Minnesota Timberwolves
2024-25,2025-05-09,0042400203,CLE,Cleveland Cavaliers,IND,Indiana Pacers
2024-25,2025-05-09,0042400223,OKC,Oklahoma City Thunder,DEN,Denver Nuggets
2024-25,2025-05-10,0042400213,BOS,Boston Celtics,NYK,New York Knicks
2024-25,2025-05-10,0042400233,MIN,Minnesota Timberwolves,GSW,Golden State Warriors
2024-25,2025-05-11,0042400204,CLE,Cleveland Cavaliers,IND,Indiana Pacers
2024-25,2025-05-11,0042400224,OKC,Oklahoma City Thunder,DEN,Denver Nuggets
2024-25,2025-05-12,0042400214,BOS,Boston Celtics,NYK,New York Knicks
2024-25,2025-05-12,0042400234,MIN,Minnesota Timberwolves,GSW,Golden State Warriors
2024-25,2025-05-13,0042400205,IND,Indiana Pacers,CLE,Cleveland Cavaliers
2024-25,2025-05-13,0042400225,DEN,Denver Nuggets,OKC,Oklahoma City Thunder
2024-25,2025-05-14,0042400215,NYK,New York Knicks,BOS,Boston Celtics
2024-25,2025-05-14,0042400235,GSW,Golden State Warriors,MIN,Minnesota Timberwolves
2024-25,2025-05-15,0042400226,OKC,Oklahoma City Thunder,DEN,Denver Nuggets
2024-25,2025-05-16,0042400216,BOS,Boston Celtics,NYK,New York Knicks
2024-25,2025-05-18,0042400227,DEN,Denver Nuggets,OKC,Oklahoma City Thunder
2024-25,2025-05-20,0042400311,MIN,Minnesota Timberwolves,OKC,Oklahoma City Thunder
2024-25,2025-05-21,0042400301,IND,Indiana Pacers,NYK,New York Knicks
2024-25,2025-05-22,0042400312,MIN,Minnesota Timberwolves,OKC,Oklahoma City Thunder
2024-25,2025-05-23,0042400302,IND,Indiana Pacers,NYK,New York Knicks
2024-25,2025-05-24,0042400313,OKC,Oklahoma City Thunder,MIN,Minnesota Timberwolves
2024-25,2025-05-25,0042400303,NYK,New York Knicks,IND,Indiana Pacers
2024-25,2025-05-26,0042400314,OKC,Oklahoma City Thunder,MIN,Minnesota Timberwolves
2024-25,2025-05-27,0042400304,NYK,New York Knicks,IND,Indiana Pacers
2024-25,2025-05-28,0042400315,MIN,Minnesota Timberwolves,OKC,Oklahoma City Thunder
2024-25,2025-05-29,0042400305,IND,Indiana Pacers,NYK,New York Knicks
2024-25,2025-05-31,0042400306,NYK,New York Knicks,IND,Indiana Pacers
2024-25,2025-06-05,0042400401,IND,Indiana Pacers,OKC,Oklahoma City Thunder
2024-25,2025-06-08,0042400402,IND,Indiana Pacers,OKC,Oklahoma City Thunder
2024-25,2025-06-11,0042400403,OKC,Oklahoma City Thunder,IND,Indiana Pacers
2024-25,2025-06-13,0042400404,OKC,Oklahoma City Thunder,IND,Indiana Pacers
2024-25,2025-06-16,0042400405,IND,Indiana Pacers,OKC,Oklahoma City Thunder
2024-25,2025-06-19,0042400406,OKC,Oklahoma City Thunder,IND,Indiana Pacers
2024-25,2025-06-22,0042400407,IND,Indiana Pacers,OKC,Oklahoma City Thunder
