SEASON,GAME_DATE,GAME_ID,AWAY_TEAM_ABBR,AWAY_TEAM_NAME,HOME_TEAM_ABBR,HOME_TEAM_NAME
2025-26,2026-01-09,0022500540,HOU,Houston Rockets,POR,Portland Trail Blazers
2025-26,2026-01-09,0022500541,MIL,Milwaukee Bucks,LAL,Los Angeles Lakers
2025-26,2026-01-10,0022500542,MIN,Minnesota Timberwolves,CLE,Cleveland Cavaliers
2025-26,2026-01-10,0022500543,MIA,Miami Heat,IND,Indiana Pacers
2025-26,2026-01-10,0022500544,LAC,LA Clippers,DET,Detroit Pistons
2025-26,2026-01-10,0022500545,SAS,San Antonio Spurs,BOS,Boston Celtics
2025-26,2026-01-10,0022500546,DAL,Dallas Mavericks,CHI,Chicago Bulls
2025-26,2026-01-10,0022500547,CHA,Charlotte Hornets,UTA,Utah Jazz
2025-26,2026-01-11,0022500548,NOP,New Orleans Pelicans,ORL,Orlando Magic
2025-26,2026-01-11,0022500549,BKN,Brooklyn Nets,MEM,Memphis Grizzlies
2025-26,2026-01-11,0022500550,PHI,Philadelphia 76ers,TOR,Toronto Raptors
2025-26,2026-01-11,0022500551,NYK,New York Knicks,POR,Portland Trail Blazers
2025-26,2026-01-11,0022500552,SAS,San Antonio Spurs,MIN,Minnesota Timberwolves
2025-26,2026-01-11,0022500553,MIA,Miami Heat,OKC,Oklahoma City Thunder
2025-26,2026-01-11,0022500554,MIL,Milwaukee Bucks,DEN,Denver Nuggets
2025-26,2026-01-11,0022500555,WAS,Washington Wizards,PHX,Phoenix Suns
2025-26,2026-01-11,0022500556,ATL,Atlanta Hawks,GSW,Golden State Warriors
2025-26,2026-01-11,0022500557,HOU,Houston Rockets,SAC,Sacramento Kings
2025-26,2026-01-12,0022500558,UTA,Utah Jazz,CLE,Cleveland Cavaliers
2025-26,2026-01-12,0022500559,BOS,Boston Celtics,IND,Indiana Pacers
2025-26,2026-01-12,0022500560,PHI,Philadelphia 76ers,TOR,Toronto Raptors
2025-26,2026-01-12,0022500561,BKN,Brooklyn Nets,DAL,Dallas Mavericks
2025-26,2026-01-12,0022500562,LAL,Los Angeles Lakers,SAC,Sacramento Kings
2025-26,2026-01-12,0022500563,CHA,Charlotte Hornets,LAC,LA Clippers
2025-26,2026-01-13,0022500564,PHX,Phoenix Suns,MIA,Miami Heat
2025-26,2026-01-13,0022500565,CHI,Chicago Bulls,HOU,Houston Rockets
2025-26,2026-01-13,0022500566,MIN,Minnesota Timberwolves,MIL,Milwaukee Bucks
2025-26,2026-01-13,0022500567,DEN,Denver Nuggets,NOP,New Orleans Pelicans
2025-26,2026-01-13,0022500568,SAS,San Antonio Spurs,OKC,Oklahoma City Thunder
2025-26,2026-01-13,0022500569,ATL,Atlanta Hawks,LAL,Los Angeles Lakers
2025-26,2026-01-13,0022500570,POR,Portland Trail Blazers,GSW,Golden State Warriors
2025-26,2026-01-14,0022500571,TOR,Toronto Raptors,IND,Indiana Pacers
2025-26,2026-01-14,0022500572,CLE,Cleveland Cavaliers,PHI,Philadelphia 76ers
2025-26,2026-01-14,0022500573,UTA,Utah Jazz,CHI,Chicago Bulls
2025-26,2026-01-14,0022500574,BKN,Brooklyn Nets,NOP,New Orleans Pelicans
2025-26,2026-01-14,0022500575,DEN,Denver Nuggets,DAL,Dallas Mavericks
2025-26,2026-01-14,0022500576,NYK,New York Knicks,SAC,Sacramento Kings
2025-26,2026-01-14,0022500577,WAS,Washington Wizards,LAC,LA Clippers
2025-26,2026-01-15,0022500578,ORL,Orlando Magic,,
2025-26,2026-01-15,0022500579,PHX,Phoenix Suns,DET,Detroit Pistons
2025-26,2026-01-15,0022500580,BOS,Boston Celtics,MIA,Miami Heat
2025-26,2026-01-15,0022500581,OKC,Oklahoma City Thunder,HOU,Houston Rockets
2025-26,2026-01-15,0022500582,MIL,Milwaukee Bucks,SAS,San Antonio Spurs
2025-26,2026-01-15,0022500583,UTA,Utah Jazz,DAL,Dallas Mavericks
2025-26,2026-01-15,0022500584,NYK,New York Knicks,GSW,Golden State Warriors
2025-26,2026-01-15,0022500585,ATL,Atlanta Hawks,POR,Portland Trail Blazers
2025-26,2026-01-15,0022500586,CHA,Charlotte Hornets,LAL,Los Angeles Lakers
2025-26,2026-01-16,0022500587,CHI,Chicago Bulls,BKN,Brooklyn Nets
2025-26,2026-01-16,0022500588,NOP,New Orleans Pelicans,IND,Indiana Pacers
2025-26,2026-01-16,0022500589,CLE,Cleveland Cavaliers,PHI,Philadelphia 76ers
2025-26,2026-01-16,0022500590,LAC,LA Clippers,TOR,Toronto Raptors
2025-26,2026-01-16,0022500591,MIN,Minnesota Timberwolves,HOU,Houston Rockets
2025-26,2026-01-16,0022500592,WAS,Washington Wizards,SAC,Sacramento Kings
2025-26,2026-01-17,0022500593,UTA,Utah Jazz,DAL,Dallas Mavericks
2025-26,2026-01-17,0022500594,BOS,Boston Celtics,ATL,Atlanta Hawks
2025-26,2026-01-17,0022500595,IND,Indiana Pacers,DET,Detroit Pistons
2025-26,2026-01-17,0022500596,PHX,Phoenix Suns,NYK,New York Knicks
2025-26,2026-01-17,0022500597,OKC,Oklahoma City Thunder,MIA,Miami Heat
2025-26,2026-01-17,0022500598,MIN,Minnesota Timberwolves,SAS,San Antonio Spurs
2025-26,2026-01-17,0022500599,CHA,Charlotte Hornets,GSW,Golden State Warriors
2025-26,2026-01-17,0022500600,WAS,Washington Wizards,DEN,Denver Nuggets
2025-26,2026-01-17,0022500601,LAL,Los Angeles Lakers,POR,Portland Trail Blazers
2025-26,2026-01-18,0022500602,ORL,Orlando Magic,,
2025-26,2026-01-18,0022500603,BKN,Brooklyn Nets,CHI,Chicago Bulls
2025-26,2026-01-18,0022500604,NOP,New Orleans Pelicans,HOU,Houston Rockets
2025-26,2026-01-18,0022500605,CHA,Charlotte Hornets,DEN,Denver Nuggets
2025-26,2026-01-18,0022500606,POR,Portland Trail Blazers,SAC,Sacramento Kings
2025-26,2026-01-18,0022500607,TOR,Toronto Raptors,LAL,Los Angeles Lakers
2025-26,2026-01-19,0022500014,MIL,Milwaukee Bucks,ATL,Atlanta Hawks
2025-26,2026-01-19,0022500015,OKC,Oklahoma City Thunder,CLE,Cleveland Cavaliers
2025-26,2026-01-19,0022500016,DAL,Dallas Mavericks,NYK,New York Knicks
2025-26,2026-01-19,0022500017,BOS,Boston Celtics,DET,Detroit Pistons
2025-26,2026-01-19,0022500608,LAC,LA Clippers,WAS,Washington Wizards
2025-26,2026-01-19,0022500609,IND,Indiana Pacers,PHI,Philadelphia 76ers
2025-26,2026-01-19,0022500610,PHX,Phoenix Suns,BKN,Brooklyn Nets
2025-26,2026-01-19,0022500611,UTA,Utah Jazz,SAS,San Antonio Spurs
2025-26,2026-01-19,0022500612,MIA,Miami Heat,GSW,Golden State Warriors
2025-26,2026-01-20,0022500613,PHX,Phoenix Suns,PHI,Philadelphia 76ers
2025-26,2026-01-20,0022500614,LAC,LA Clippers,CHI,Chicago Bulls
2025-26,2026-01-20,0022500615,SAS,San Antonio Spurs,HOU,Houston Rockets
2025-26,2026-01-20,0022500616,MIN,Minnesota Timberwolves,UTA,Utah Jazz
2025-26,2026-01-20,0022500617,LAL,Los Angeles Lakers,DEN,Denver Nuggets
2025-26,2026-01-20,0022500618,TOR,Toronto Raptors,GSW,Golden State Warriors
2025-26,2026-01-20,0022500619,MIA,Miami Heat,SAC,Sacramento Kings
2025-26,2026-01-21,0022500620,CLE,Cleveland Cavaliers,CHA,Charlotte Hornets
2025-26,2026-01-21,0022500621,IND,Indiana Pacers,BOS,Boston Celtics
2025-26,2026-01-21,0022500622,BKN,Brooklyn Nets,NYK,New York Knicks
2025-26,2026-01-21,0022500623,ATL,Atlanta Hawks,MEM,Memphis Grizzlies
2025-26,2026-01-21,0022500624,DET,Detroit Pistons,NOP,New Orleans Pelicans
2025-26,2026-01-21,0022500625,OKC,Oklahoma City Thunder,MIL,Milwaukee Bucks
2025-26,2026-01-21,0022500626,TOR,Toronto Raptors,SAC,Sacramento Kings
2025-26,2026-01-22,0022500627,CHA,Charlotte Hornets,ORL,Orlando Magic
2025-26,2026-01-22,0022500628,HOU,Houston Rockets,PHI,Philadelphia 76ers
2025-26,2026-01-22,0022500629,DEN,Denver Nuggets,WAS,Washington Wizards
2025-26,2026-01-22,0022500630,GSW,Golden State Warriors,DAL,Dallas Mavericks
2025-26,2026-01-22,0022500631,CHI,Chicago Bulls,MIN,Minnesota Timberwolves
2025-26,2026-01-22,0022500632,SAS,San Antonio Spurs,UTA,Utah Jazz
2025-26,2026-01-22,0022500633,LAL,Los Angeles Lakers,LAC,LA Clippers
2025-26,2026-01-22,0022500634,MIA,Miami Heat,POR,Portland Trail Blazers
2025-26,2026-01-23,0022500635,HOU,Houston Rockets,DET,Detroit Pistons
2025-26,2026-01-23,0022500636,PHX,Phoenix Suns,ATL,Atlanta Hawks
2025-26,2026-01-23,0022500637,BOS,Boston Celtics,BKN,Brooklyn Nets
2025-26,2026-01-23,0022500638,SAC,Sacramento Kings,CLE,Cleveland Cavaliers
2025-26,2026-01-23,0022500639,NOP,New Orleans Pelicans,MEM,Memphis Grizzlies
2025-26,2026-01-23,0022500640,DEN,Denver Nuggets,MIL,Milwaukee Bucks
2025-26,2026-01-23,0022500641,IND,Indiana Pacers,OKC,Oklahoma City Thunder
2025-26,2026-01-23,0022500642,TOR,Toronto Raptors,POR,Portland Trail Blazers
2025-26,2026-01-24,0022500643,NYK,New York Knicks,PHI,Philadelphia 76ers
2025-26,2026-01-24,0022500645,WAS,Washington Wizards,CHA,Charlotte Hornets
2025-26,2026-01-24,0022500646,CLE,Cleveland Cavaliers,ORL,Orlando Magic
2025-26,2026-01-24,0022500647,BOS,Boston Celtics,CHI,Chicago Bulls
2025-26,2026-01-24,0022500648,LAL,Los Angeles Lakers,DAL,Dallas Mavericks
2025-26,2026-01-24,0022500649,MIA,Miami Heat,UTA,Utah Jazz
2025-26,2026-01-25,0022500644,GSW,Golden State Warriors,MIN,Minnesota Timberwolves
2025-26,2026-01-25,0022500650,SAC,Sacramento Kings,DET,Detroit Pistons
2025-26,2026-01-25,0022500653,TOR,Toronto Raptors,OKC,Oklahoma City Thunder
2025-26,2026-01-25,0022500654,NOP,New Orleans Pelicans,SAS,San Antonio Spurs
2025-26,2026-01-25,0022500655,MIA,Miami Heat,PHX,Phoenix Suns
2025-26,2026-01-25,0022500656,BKN,Brooklyn Nets,LAC,LA Clippers
2025-26,2026-01-26,0022500657,PHI,Philadelphia 76ers,CHA,Charlotte Hornets
2025-26,2026-01-26,0022500658,ORL,Orlando Magic,CLE,Cleveland Cavaliers
2025-26,2026-01-26,0022500659,IND,Indiana Pacers,ATL,Atlanta Hawks
2025-26,2026-01-26,0022500660,POR,Portland Trail Blazers,BOS,Boston Celtics
2025-26,2026-01-26,0022500661,LAL,Los Angeles Lakers,CHI,Chicago Bulls
2025-26,2026-01-26,0022500662,MEM,Memphis Grizzlies,HOU,Houston Rockets
2025-26,2026-01-26,0022500663,GSW,Golden State Warriors,MIN,Minnesota Timberwolves
2025-26,2026-01-27,0022500664,POR,Portland Trail Blazers,WAS,Washington Wizards
2025-26,2026-01-27,0022500665,SAC,Sacramento Kings,NYK,New York Knicks
2025-26,2026-01-27,0022500666,MIL,Milwaukee Bucks,PHI,Philadelphia 76ers
2025-26,2026-01-27,0022500667,NOP,New Orleans Pelicans,OKC,Oklahoma City Thunder
2025-26,2026-01-27,0022500668,DET,Detroit Pistons,DEN,Denver Nuggets
2025-26,2026-01-27,0022500669,BKN,Brooklyn Nets,PHX,Phoenix Suns
2025-26,2026-01-27,0022500670,LAC,LA Clippers,UTA,Utah Jazz
2025-26,2026-01-28,0022500671,LAL,Los Angeles Lakers,CLE,Cleveland Cavaliers
2025-26,2026-01-28,0022500672,CHI,Chicago Bulls,IND,Indiana Pacers
2025-26,2026-01-28,0022500673,ATL,Atlanta Hawks,BOS,Boston Celtics
2025-26,2026-01-28,0022500674,ORL,Orlando Magic,MIA,Miami Heat
2025-26,2026-01-28,0022500675,NYK,New York Knicks,TOR,Toronto Raptors
2025-26,2026-01-28,0022500676,CHA,Charlotte Hornets,MEM,Memphis Grizzlies
2025-26,2026-01-28,0022500677,MIN,Minnesota Timberwolves,DAL,Dallas Mavericks
2025-26,2026-01-28,0022500678,GSW,Golden State Warriors,UTA,Utah Jazz
2025-26,2026-01-28,0022500679,SAS,San Antonio Spurs,HOU,Houston Rockets
2025-26,2026-01-29,0022500529,MIA,Miami Heat,CHI,Chicago Bulls
2025-26,2026-01-29,0022500680,SAC,Sacramento Kings,PHI,Philadelphia 76ers
2025-26,2026-01-29,0022500681,MIL,Milwaukee Bucks,WAS,Washington Wizards
2025-26,2026-01-29,0022500682,HOU,Houston Rockets,ATL,Atlanta Hawks
2025-26,2026-01-29,0022500683,CHA,Charlotte Hornets,DAL,Dallas Mavericks
2025-26,2026-01-29,0022500684,BKN,Brooklyn Nets,DEN,Denver Nuggets
2025-26,2026-01-29,0022500685,DET,Detroit Pistons,PHX,Phoenix Suns
2025-26,2026-01-29,0022500686,OKC,Oklahoma City Thunder,MIN,Minnesota Timberwolves
2025-26,2026-01-30,0022500687,TOR,Toronto Raptors,ORL,Orlando Magic
2025-26,2026-01-30,0022500688,LAL,Los Angeles Lakers,WAS,Washington Wizards
2025-26,2026-01-30,0022500689,SAC,Sacramento Kings,BOS,Boston Celtics
2025-26,2026-01-30,0022500690,POR,Portland Trail Blazers,NYK,New York Knicks
2025-26,2026-01-30,0022500691,MEM,Memphis Grizzlies,NOP,New Orleans Pelicans
2025-26,2026-01-30,0022500693,CLE,Cleveland Cavaliers,PHX,Phoenix Suns
2025-26,2026-01-30,0022500694,BKN,Brooklyn Nets,UTA,Utah Jazz
2025-26,2026-01-30,0022500695,LAC,LA Clippers,DEN,Denver Nuggets
2025-26,2026-01-30,0022500696,DET,Detroit Pistons,GSW,Golden State Warriors
2025-26,2026-01-31,0022500692,CHI,Chicago Bulls,MIA,Miami Heat
2025-26,2026-01-31,0022500697,SAS,San Antonio Spurs,CHA,Charlotte Hornets
2025-26,2026-01-31,0022500698,ATL,Atlanta Hawks,IND,Indiana Pacers
2025-26,2026-01-31,0022500699,NOP,New Orleans Pelicans,PHI,Philadelphia 76ers
2025-26,2026-01-31,0022500700,MIN,Minnesota Timberwolves,MEM,Memphis Grizzlies
2025-26,2026-01-31,0022500701,DAL,Dallas Mavericks,HOU,Houston Rockets
2025-26,2026-02-01,0022500702,MIL,Milwaukee Bucks,BOS,Boston Celtics
2025-26,2026-02-01,0022500703,ORL,Orlando Magic,SAS,San Antonio Spurs
2025-26,2026-02-01,0022500704,BKN,Brooklyn Nets,DET,Detroit Pistons
2025-26,2026-02-01,0022500705,CHI,Chicago Bulls,MIA,Miami Heat
2025-26,2026-02-01,0022500706,UTA,Utah Jazz,TOR,Toronto Raptors
2025-26,2026-02-01,0022500707,SAC,Sacramento Kings,WAS,Washington Wizards
2025-26,2026-02-01,0022500708,LAL,Los Angeles Lakers,NYK,New York Knicks
2025-26,2026-02-01,0022500709,LAC,LA Clippers,PHX,Phoenix Suns
2025-26,2026-02-01,0022500710,CLE,Cleveland Cavaliers,POR,Portland Trail Blazers
2025-26,2026-02-01,0022500711,OKC,Oklahoma City Thunder,DEN,Denver Nuggets
2025-26,2026-02-02,0022500712,NOP,New Orleans Pelicans,CHA,Charlotte Hornets
2025-26,2026-02-02,0022500713,HOU,Houston Rockets,IND,Indiana Pacers
2025-26,2026-02-02,0022500714,MIN,Minnesota Timberwolves,MEM,Memphis Grizzlies
2025-26,2026-02-02,0022500715,PHI,Philadelphia 76ers,LAC,LA Clippers
2025-26,2026-02-03,0022500716,DEN,Denver Nuggets,DET,Detroit Pistons
2025-26,2026-02-03,0022500717,UTA,Utah Jazz,IND,Indiana Pacers
2025-26,2026-02-03,0022500718,NYK,New York Knicks,WAS,Washington Wizards
2025-26,2026-02-03,0022500719,LAL,Los Angeles Lakers,BKN,Brooklyn Nets
2025-26,2026-02-03,0022500720,ATL,Atlanta Hawks,MIA,Miami Heat
2025-26,2026-02-03,0022500721,BOS,Boston Celtics,DAL,Dallas Mavericks
2025-26,2026-02-03,0022500722,CHI,Chicago Bulls,MIL,Milwaukee Bucks
2025-26,2026-02-03,0022500723,ORL,Orlando Magic,OKC,Oklahoma City Thunder
2025-26,2026-02-03,0022500724,PHI,Philadelphia 76ers,GSW,Golden State Warriors
2025-26,2026-02-03,0022500725,PHX,Phoenix Suns,POR,Portland Trail Blazers
2025-26,2026-02-04,0022500726,DEN,Denver Nuggets,NYK,New York Knicks
2025-26,2026-02-04,0022500727,MIN,Minnesota Timberwolves,TOR,Toronto Raptors
2025-26,2026-02-04,0022500728,BOS,Boston Celtics,HOU,Houston Rockets
2025-26,2026-02-04,0022500729,NOP,New Orleans Pelicans,MIL,Milwaukee Bucks
2025-26,2026-02-04,0022500730,OKC,Oklahoma City Thunder,SAS,San Antonio Spurs
2025-26,2026-02-04,0022500731,MEM,Memphis Grizzlies,SAC,Sacramento Kings
2025-26,2026-02-04,0022500732,CLE,Cleveland Cavaliers,LAC,LA Clippers
2025-26,2026-02-05,0022500733,WAS,Washington Wizards,DET,Detroit Pistons
2025-26,2026-02-05,0022500734,BKN,Brooklyn Nets,ORL,Orlando Magic
2025-26,2026-02-05,0022500735,UTA,Utah Jazz,ATL,Atlanta Hawks
2025-26,2026-02-05,0022500736,CHI,Chicago Bulls,TOR,Toronto Raptors
2025-26,2026-02-05,0022500737,CHA,Charlotte Hornets,HOU,Houston Rockets
2025-26,2026-02-05,0022500738,SAS,San Antonio Spurs,DAL,Dallas Mavericks
2025-26,2026-02-05,0022500739,GSW,Golden State Warriors,PHX,Phoenix Suns
2025-26,2026-02-05,0022500740,PHI,Philadelphia 76ers,LAL,Los Angeles Lakers
2025-26,2026-02-06,0022500741,MIA,Miami Heat,BOS,Boston Celtics
2025-26,2026-02-06,0022500742,NYK,New York Knicks,DET,Detroit Pistons
2025-26,2026-02-06,0022500743,IND,Indiana Pacers,MIL,Milwaukee Bucks
2025-26,2026-02-06,0022500744,NOP,New Orleans Pelicans,MIN,Minnesota Timberwolves
2025-26,2026-02-06,0022500745,MEM,Memphis Grizzlies,POR,Portland Trail Blazers
2025-26,2026-02-06,0022500746,LAC,LA Clippers,SAC,Sacramento Kings
2025-26,2026-02-07,0022500747,WAS,Washington Wizards,BKN,Brooklyn Nets
2025-26,2026-02-07,0022500748,HOU,Houston Rockets,OKC,Oklahoma City Thunder
2025-26,2026-02-07,0022500749,DAL,Dallas Mavericks,SAS,San Antonio Spurs
2025-26,2026-02-07,0022500750,UTA,Utah Jazz,ORL,Orlando Magic
2025-26,2026-02-07,0022500751,CHA,Charlotte Hornets,ATL,Atlanta Hawks
2025-26,2026-02-07,0022500752,DEN,Denver Nuggets,CHI,Chicago Bulls
2025-26,2026-02-07,0022500753,GSW,Golden State Warriors,LAL,Los Angeles Lakers
2025-26,2026-02-07,0022500754,PHI,Philadelphia 76ers,PHX,Phoenix Suns
2025-26,2026-02-07,0022500755,MEM,Memphis Grizzlies,POR,Portland Trail Blazers
2025-26,2026-02-07,0022500756,CLE,Cleveland Cavaliers,SAC,Sacramento Kings
2025-26,2026-02-08,0022500757,NYK,New York Knicks,BOS,Boston Celtics
2025-26,2026-02-08,0022500758,MIA,Miami Heat,WAS,Washington Wizards
2025-26,2026-02-08,0022500759,IND,Indiana Pacers,TOR,Toronto Raptors
2025-26,2026-02-08,0022500760,LAC,LA Clippers,MIN,Minnesota Timberwolves
2025-26,2026-02-09,0022500761,DET,Detroit Pistons,CHA,Charlotte Hornets
2025-26,2026-02-09,0022500762,CHI,Chicago Bulls,BKN,Brooklyn Nets
2025-26,2026-02-09,0022500763,UTA,Utah Jazz,MIA,Miami Heat
2025-26,2026-02-09,0022500764,MIL,Milwaukee Bucks,ORL,Orlando Magic
2025-26,2026-02-09,0022500765,ATL,Atlanta Hawks,MIN,Minnesota Timberwolves
2025-26,2026-02-09,0022500766,SAC,Sacramento Kings,NOP,New Orleans Pelicans
2025-26,2026-02-09,0022500767,CLE,Cleveland Cavaliers,DEN,Denver Nuggets
2025-26,2026-02-09,0022500768,MEM,Memphis Grizzlies,GSW,Golden State Warriors
2025-26,2026-02-09,0022500769,OKC,Oklahoma City Thunder,LAL,Los Angeles Lakers
2025-26,2026-02-09,0022500770,PHI,Philadelphia 76ers,POR,Portland Trail Blazers
2025-26,2026-02-10,0022500771,IND,Indiana Pacers,NYK,New York Knicks
2025-26,2026-02-10,0022500772,LAC,LA Clippers,HOU,Houston Rockets
2025-26,2026-02-10,0022500773,DAL,Dallas Mavericks,PHX,Phoenix Suns
2025-26,2026-02-10,0022500774,SAS,San Antonio Spurs,LAL,Los Angeles Lakers
2025-26,2026-02-11,0022500775,ATL,Atlanta Hawks,CHA,Charlotte Hornets
2025-26,2026-02-11,0022500776,WAS,Washington Wizards,CLE,Cleveland Cavaliers
2025-26,2026-02-11,0022500777,MIL,Milwaukee Bucks,ORL,Orlando Magic
2025-26,2026-02-11,0022500778,CHI,Chicago Bulls,BOS,Boston Celtics
2025-26,2026-02-11,0022500779,IND,Indiana Pacers,BKN,Brooklyn Nets
2025-26,2026-02-11,0022500780,NYK,New York Knicks,PHI,Philadelphia 76ers
2025-26,2026-02-11,0022500781,DET,Detroit Pistons,TOR,Toronto Raptors
2025-26,2026-02-11,0022500782,LAC,LA Clippers,HOU,Houston Rockets
2025-26,2026-02-11,0022500783,POR,Portland Trail Blazers,MIN,Minnesota Timberwolves
2025-26,2026-02-11,0022500784,MIA,Miami Heat,NOP,New Orleans Pelicans
2025-26,2026-02-11,0022500785,OKC,Oklahoma City Thunder,PHX,Phoenix Suns
2025-26,2026-02-11,0022500786,SAC,Sacramento Kings,UTA,Utah Jazz
2025-26,2026-02-11,0022500787,MEM,Memphis Grizzlies,DEN,Denver Nuggets
2025-26,2026-02-11,0022500788,SAS,San Antonio Spurs,GSW,Golden State Warriors
2025-26,2026-02-12,0022500789,MIL,Milwaukee Bucks,OKC,Oklahoma City Thunder
2025-26,2026-02-12,0022500790,POR,Portland Trail Blazers,UTA,Utah Jazz
2025-26,2026-02-12,0022500791,DAL,Dallas Mavericks,LAL,Los Angeles Lakers
2025-26,2026-02-13,0032500003,GNS,Team Giannis,ANT,Team Anthony
2025-26,2026-02-13,0032500004,AUS, Team Austin,MEL, Team Melo
2025-26,2026-02-13,0032500005,VIN, Team Vince,TMC, Team T-Mac
2025-26,2026-02-13,0032500006,VIN, Team Vince,MEL, Team Melo
2025-26,2026-02-15,0032500011,WLD, World,STR, Stars
2025-26,2026-02-15,0032500021,STR, Stars,STP, Stripes
2025-26,2026-02-15,0032500031,WLD, World,STP, Stripes
2025-26,2026-02-15,0032500041,STR, Stars,STP, Stripes
2025-26,2026-02-19,0022500792,HOU,Houston Rockets,CHA,Charlotte Hornets
2025-26,2026-02-19,0022500793,BKN,Brooklyn Nets,CLE,Cleveland Cavaliers
2025-26,2026-02-19,0022500794,ATL,Atlanta Hawks,PHI,Philadelphia 76ers
2025-26,2026-02-19,0022500795,IND,Indiana Pacers,WAS,Washington Wizards
2025-26,2026-02-19,0022500796,DET,Detroit Pistons,NYK,New York Knicks
2025-26,2026-02-19,0022500797,TOR,Toronto Raptors,CHI,Chicago Bulls
2025-26,2026-02-19,0022500798,PHX,Phoenix Suns,SAS,San Antonio Spurs
2025-26,2026-02-19,0022500799,BOS,Boston Celtics,GSW,Golden State Warriors
2025-26,2026-02-19,0022500800,ORL,Orlando Magic,SAC,Sacramento Kings
2025-26,2026-02-19,0022500801,DEN,Denver Nuggets,LAC,LA Clippers
2025-26,2026-02-20,0022500802,CLE,Cleveland Cavaliers,CHA,Charlotte Hornets
2025-26,2026-02-20,0022500803,IND,Indiana Pacers,WAS,Washington Wizards
2025-26,2026-02-20,0022500804,UTA,Utah Jazz,MEM,Memphis Grizzlies
2025-26,2026-02-20,0022500805,MIA,Miami Heat,ATL,Atlanta Hawks
2025-26,2026-02-20,0022500806,DAL,Dallas Mavericks,MIN,Minnesota Timberwolves
2025-26,2026-02-20,0022500807,MIL,Milwaukee Bucks,NOP,New Orleans Pelicans
2025-26,2026-02-20,0022500808,BKN,Brooklyn Nets,OKC,Oklahoma City Thunder
2025-26,2026-02-20,0022500809,LAC,LA Clippers,LAL,Los Angeles Lakers
2025-26,2026-02-20,0022500810,DEN,Denver Nuggets,POR,Portland Trail Blazers
2025-26,2026-02-21,0022500811,ORL,Orlando Magic,PHX,Phoenix Suns
2025-26,2026-02-21,0022500812,PHI,Philadelphia 76ers,NOP,New Orleans Pelicans
2025-26,2026-02-21,0022500813,MEM,Memphis Grizzlies,MIA,Miami Heat
2025-26,2026-02-21,0022500814,DET,Detroit Pistons,CHI,Chicago Bulls
2025-26,2026-02-21,0022500815,SAC,Sacramento Kings,SAS,San Antonio Spurs
2025-26,2026-02-21,0022500816,HOU,Houston Rockets,NYK,New York Knicks
2025-26,2026-02-22,0022500817,CLE,Cleveland Cavaliers,OKC,Oklahoma City Thunder
2025-26,2026-02-22,0022500818,BKN,Brooklyn Nets,ATL,Atlanta Hawks
2025-26,2026-02-22,0022500819,TOR,Toronto Raptors,MIL,Milwaukee Bucks
2025-26,2026-02-22,0022500820,DEN,Denver Nuggets,GSW,Golden State Warriors
2025-26,2026-02-22,0022500821,DAL,Dallas Mavericks,IND,Indiana Pacers
2025-26,2026-02-22,0022500822,CHA,Charlotte Hornets,WAS,Washington Wizards
2025-26,2026-02-22,0022500823,BOS,Boston Celtics,LAL,Los Angeles Lakers
2025-26,2026-02-22,0022500824,PHI,Philadelphia 76ers,MIN,Minnesota Timberwolves
2025-26,2026-02-22,0022500825,NYK,New York Knicks,CHI,Chicago Bulls
2025-26,2026-02-22,0022500826,POR,Portland Trail Blazers,PHX,Phoenix Suns
2025-26,2026-02-22,0022500827,ORL,Orlando Magic,LAC,LA Clippers
2025-26,2026-02-23,0022500828,SAS,San Antonio Spurs,DET,Detroit Pistons
2025-26,2026-02-23,0022500829,SAC,Sacramento Kings,MEM,Memphis Grizzlies
2025-26,2026-02-23,0022500830,UTA,Utah Jazz,HOU,Houston Rockets
2025-26,2026-02-24,0022500831,PHI,Philadelphia 76ers,IND,Indiana Pacers
2025-26,2026-02-24,0022500832,WAS,Washington Wizards,ATL,Atlanta Hawks
2025-26,2026-02-24,0022500833,DAL,Dallas Mavericks,BKN,Brooklyn Nets
2025-26,2026-02-24,0022500834,OKC,Oklahoma City Thunder,TOR,Toronto Raptors
2025-26,2026-02-24,0022500835,NYK,New York Knicks,CLE,Cleveland Cavaliers
2025-26,2026-02-24,0022500836,CHA,Charlotte Hornets,CHI,Chicago Bulls
2025-26,2026-02-24,0022500837,MIA,Miami Heat,MIL,Milwaukee Bucks
2025-26,2026-02-24,0022500838,GSW,Golden State Warriors,NOP,New Orleans Pelicans
2025-26,2026-02-24,0022500839,BOS,Boston Celtics,PHX,Phoenix Suns
2025-26,2026-02-24,0022500840,ORL,Orlando Magic,LAL,Los Angeles Lakers
2025-26,2026-02-24,0022500841,MIN,Minnesota Timberwolves,POR,Portland Trail Blazers
2025-26,2026-02-25,0022500842,OKC,Oklahoma City Thunder,DET,Detroit Pistons
2025-26,2026-02-25,0022500843,SAS,San Antonio Spurs,TOR,Toronto Raptors
2025-26,2026-02-25,0022500844,GSW,Golden State Warriors,MEM,Memphis Grizzlies
2025-26,2026-02-25,0022500845,SAC,Sacramento Kings,HOU,Houston Rockets
2025-26,2026-02-25,0022500846,CLE,Cleveland Cavaliers,MIL,Milwaukee Bucks
2025-26,2026-02-25,0022500847,BOS,Boston Celtics,DEN,Denver Nuggets
2025-26,2026-02-26,0022500848,CHA,Charlotte Hornets,IND,Indiana Pacers
